Judge,Candidate.Chosen,Candidate.Not.Chosen,Time.Taken,Date.Created
judge21,ENGWJ_4353-02_Q_13a_6,SCOTL_SCOSG-FP2_Q_1_1,00:00:14,20/01/2015 19:42
judge21,IGCSE_0580-42 _Q_3aiii_4,ENGAQ_43601F_Q_1ai_6,00:00:25,20/01/2015 19:42
judge21,KOREA_KORG92011_Q_3_2,SCOTL_SCOSG-FP2_Q_8b_3,00:00:20,20/01/2015 19:43
judge21,ENGED_5MB1H01_Q_6b_6,ENGED_5MB3H01_Q_3_1,00:00:04,20/01/2015 19:43
judge21,HONGK_HKG2010CEP1_Q_10a_2,ENGED_1MA11H_Q_4_4,00:00:14,20/01/2015 19:43
judge21,SCOTL_SCOSG-CP1_Q_11ab_2,ENGWJ_4353-02_Q_3a_3,00:00:11,20/01/2015 19:43
judge21,ENGAQ_43602H_Q_8b_2,SCOTL_SCOSG-GP1_Q_1d_1,00:00:04,20/01/2015 19:43
judge21,MASSA_MASG10-P2_Q_42a_4,ENGED_5MB3F01_Q_10c_4,00:00:18,20/01/2015 19:44
judge21,ENGOC_J560-06_Q_5b_1,IGCSE_0580-42 _Q_7ci_4,00:01:01,20/01/2015 19:45
judge21,IBO_IBOMATSDP2_Q_1a_5,ENGWJ_4351-01_Q_7b_1,00:00:10,20/01/2015 19:45
judge21,HUNGA_HNGG10BA_Q_54_3,ENGOC_A501-02_Q_7b_2,00:00:03,20/01/2015 19:45
judge21,IBO_IBOMATSDP2_Q_5h_2,JAPAN_JPNY3QPB_Q_3a_6,00:00:24,20/01/2015 19:45
judge21,ENGOC_J560-04_Q_4ai_2,ENGED_1MA12H_Q_5ai_3,00:00:11,20/01/2015 19:46
judge21,NETHE_ GT-0153-A-11_Q_17_4,IGCSE_0580-42 _Q_2ci_4,00:00:24,20/01/2015 19:46
judge21,HONGK_HKG2010CEP2_Q_13_3,ENGAQ_83003F_Q_11a_2,00:00:11,20/01/2015 19:46
judge21,JAPAN_JPNY3QPA_Q_4a_4,ENGAQ_43603H_Q_11a_2,00:00:15,20/01/2015 19:46
judge21,HONGK_HKG2010CEP1_Q_16aii_2,ENGAQ_83003F_Q_18a_3,00:00:24,20/01/2015 19:47
judge21,HUNGA_HNGG10BA_Q_38_4,HONGK_HKG2010CEP1_Q_12b_4,00:00:35,20/01/2015 19:47
judge21,SCOTL_SCOSG-CP1_Q_7b_2,ENGWJ_4353-01_Q_8b_3,00:00:34,20/01/2015 19:48
judge21,ENGOC_J560-02_Q_10b_3,ENGOC_J560-01_Q_5_4,00:00:21,20/01/2015 19:48
judge21,HONGK_HKG2010CEP2_Q_3_2,ENGOC_A503-02_Q_18_2,00:00:22,20/01/2015 19:49
judge21,SCOTL_SCOSG-CP1_Q_12b_2,SCOTL_SCOSG-CP1_Q_6a_6,00:00:21,20/01/2015 19:49
judge21,NETHE_ GT-0153-A-11_Q_11_4,ENGOC_J560-06_Q_12ai_4,00:00:22,20/01/2015 19:50
judge21,ENGED_5MB3H01_Q_15aii_4,ENGOC_A501-02_Q_6ai_2,00:00:10,20/01/2015 19:50
judge21,IBO_IBOMATSDP2_Q_4d_3,ENGED_5MB2F01_Q_1b_1,00:00:12,20/01/2015 19:50
judge21,ENGED_5MB3H01_Q_15ai_4,OLEVE_4024s11qp12_Q_14b_2,00:00:13,20/01/2015 19:50
judge21,ENGAQ_43602F_Q_5_1,ENGAQ_43603H_Q_19a_4,00:00:21,20/01/2015 19:51
judge21,ENGAQ_43603F_Q_6b_1,HONGK_HKG2010CEP2_Q_4_2,00:00:24,20/01/2015 19:51
judge21,ENGAQ_83002H_Q_23b_1,ENGED_1MA13F_Q_2ai_4,00:00:07,20/01/2015 19:51
judge21,ENGED_5MB2H01_Q_5bii_2,IBO_IBOMATSDP1_Q_4d_1,00:00:20,20/01/2015 19:51
judge21,ENGAQ_83002H_Q_23c_1,HUNGA_HNGG10BA_Q_16_6,00:00:21,20/01/2015 19:52
judge21,NEWZE_91037_Q_3d_6,NEWZE_91031_Q_2ai_4,00:01:08,20/01/2015 19:53
judge21,HONGK_HKG2010CEP1_Q_11bii_6,ENGAQ_ 43601H_Q_5b_6,00:00:54,20/01/2015 19:54
judge21,ENGOC_J560-05_Q_13d_6,ENGAQ_83002F_Q_10_1,00:00:07,20/01/2015 19:54
judge21,ENGOC_A502-02_Q_1a_3,ENGOC_A502-01_Q_3c_4,00:00:13,20/01/2015 19:54
judge21,ENGOC_A502-01_Q_8biii_6,IGCSE_0580-42 _Q_7a_4,00:00:22,20/01/2015 19:55
judge21,ONTAR_ONTG9Appl_Q_20_3,ENGWJ_4352-02_Q_12b_4,00:00:52,20/01/2015 19:56
judge21,JAPAN_JPNY3QPB_Q_2b_2,MASSA_MASG10-P1_Q_8_6,00:00:59,20/01/2015 19:57
judge21,IBO_IBOMATSDP1_Q_12a_6,ENGAQ_ 43601H_Q_3a_3,00:00:08,20/01/2015 19:57
judge21,ENGED_5MB3H01_Q_6_4,MASSA_MASG10-P2_Q_41b_3,00:00:24,20/01/2015 19:57
judge21,ENGWJ_4353-02_Q_1b_4,ENGAQ_83002F_Q_26_4,00:00:16,20/01/2015 19:57
judge21,ENGED_1MA13H_Q_8bii_2,SCOTL_SCOSG-FP2_Q_6a_2,00:00:34,20/01/2015 19:58
judge21,OLEVE_4024s11qp22_Q_5d_1,HONGK_HKG2010CEP2_Q_21_4,00:00:26,20/01/2015 19:58
judge21,ENGAQ_83002H_Q_21_4,MASSA_MASG10-P1_Q_15_1,00:00:10,20/01/2015 19:59
judge21,ENGOC_A502-02_Q_7a_2,ENGOC_A503-01-Q_11a_1,00:00:04,20/01/2015 19:59
judge21,SCOTL_SCOSG-GP1_Q_3c_2,IGCSE_0580-42 _Q_8a_4,00:00:08,20/01/2015 19:59
judge21,ENGAQ_83001H_Q_14b_4,ENGOC_A503-01-Q_14a_5,00:00:23,20/01/2015 19:59
judge21,MASSA_MASG10-P1_Q_6_1,ENGED_5MB2H01_Q_5a_2,00:01:04,20/01/2015 20:00
judge21,IGCSE_0580-22 _Q_21aii_1,ENGWJ_4353-01_Q_4_1,00:00:09,20/01/2015 20:01
judge21,ENGOC_J560-01_Q_16a_3,ENGAQ_83001F_Q_17b_3,00:00:24,20/01/2015 20:01
judge21,ENGAQ_ 43601H_Q_1a_6,KOREA_KORG92011_Q_12_2,00:01:04,20/01/2015 20:02
judge21,ENGED_5MB3F01_Q_15_3,IBO_IBOMATSDP1_Q_12c_6,00:00:30,20/01/2015 20:03
judge21,ENGED_5MB2H01_Q_2a_2,ENGED_5MB2F01_Q_1a_1,00:00:04,20/01/2015 20:03
judge21,OLEVE_4024s11qp22_Q_10ai_4,SCOTL_SCOSG-CP1_Q_12a_2,00:00:17,20/01/2015 20:03
judge21,KOREA_KORG92011_Q_23_1,OLEVE_4024s11qp22_Q_9b_2,00:00:08,20/01/2015 20:03
judge21,NEWZE_91028_Q_1aii_1,HONGK_HKG2010CEP2_Q_42_2,00:00:46,20/01/2015 20:04
judge21,ENGOC_A502-02_Q_3b_6,OLEVE_4024s11qp12_Q_24b_2,00:00:12,20/01/2015 20:04
judge21,NEWZE_91037_Q_2ciii_5,IGCSE_0580-42 _Q_1cii_1,00:00:39,20/01/2015 20:05
judge21,OLEVE_4024s11qp22_Q_4bii_2,ENGED_5MB3H01_Q_2_3,00:00:19,20/01/2015 20:05
judge21,ENGAQ_83003H_Q_18_3,ENGAQ_83003F_Q_7_6,00:00:12,20/01/2015 20:05
judge21,OLEVE_4024s11qp22_Q_6b_3,ENGOC_A501-01_Q_3c_1,00:00:54,20/01/2015 20:06
judge21,ENGOC_J560-03_Q_9aii_5,ENGOC_J560-05_Q_3c_5,00:00:12,20/01/2015 20:06
judge21,ENGOC_J560-04_Q_6_3,ENGED_5MB1H01_Q_3a_3,00:00:27,20/01/2015 20:07
judge21,ENGOC_J560-03_Q_3a_1,ENGED_5MB1F01_Q_5b_6,00:00:03,20/01/2015 20:07
judge21,ENGOC_A503-01-Q_7a_1,ENGAQ_83003H_Q_19a_6,00:00:13,20/01/2015 20:07
judge21,ENGWJ_4351-02_Q_9_3,ENGED_1MA11F_Q_3b_1,00:00:23,20/01/2015 20:08
judge21,IGCSE_0580-22 _Q_9_2,IBO_IBOMATSDP1_Q_1b_4,00:00:25,20/01/2015 20:08
judge21,IBO_IBOMATSDP2_Q_6c_2,OLEVE_4024s11qp22_Q_4aii_2,00:00:06,20/01/2015 20:08
judge21,HONGK_HKG2010CEP1_Q_9b_4,ONTAR_ONTG9Acad_Q_20_1,00:00:11,20/01/2015 20:08
judge21,HONGK_HKG2010CEP1_Q_15bi_4,SCOTL_SCOSG-FP1_Q_5_3,00:00:19,20/01/2015 20:09
judge21,OLEVE_4024s11qp12_Q_17c_4,ENGOC_J560-01_Q_1a_3,00:00:08,20/01/2015 20:09
judge21,SHANG_ShgQP2011_Q_18_4,ENGOC_A501-01_Q_3b_1,00:00:20,20/01/2015 20:09
judge21,ENGOC_J560-06_Q_12b_3,ENGAQ_43602H_Q_10a_2,00:00:13,20/01/2015 20:09
judge21,HONGK_HKG2010CEP1_Q_15biii_4,ONTAR_ONTG9Appl_Q_4_3,00:00:31,20/01/2015 20:10
judge21,NETHE_ GT-0153-A-11_Q_16_4,ENGWJ_4351-01_Q_2ai_3,00:00:29,20/01/2015 20:11
judge21,ENGAQ_ 43601H_Q_7b_5,ENGOC_A501-01_Q_5b_6,00:00:12,20/01/2015 20:11
judge21,ENGAQ_83001H_Q_20_1,ENGOC_A503-01-Q_9a_4,00:00:04,20/01/2015 20:11
judge21,ENGOC_A502-02_Q_6a_4,IBO_IBOMATSDP1_Q_14b_5,00:00:11,20/01/2015 20:11
judge21,KOREA_KORG92011_Q_10_2,ENGED_5MB1F01_Q_2a_1,00:00:07,20/01/2015 20:11
judge21,ENGOC_A501-01_Q_4c_6,ENGOC_J560-04_Q_20a_2,00:00:13,20/01/2015 20:11
judge21,KOREA_KORG92011_Q_25_4,ENGED_5MB1F01_Q_9b_3,00:00:23,20/01/2015 20:12
judge21,ENGED_5MB1H01_Q_2c_1,ENGAQ_43603H_Q_16b_2,00:00:09,20/01/2015 20:12
judge21,ENGED_5MB1H01_Q_2a_1,OLEVE_4024s11qp22_Q_9ci_2,00:01:41,20/01/2015 20:14
judge21,KOREA_KORG92011_Q_17_2,ENGED_5MB2F01_Q_9a_3,00:00:43,20/01/2015 20:14
judge21,HONGK_HKG2010CEP1_Q_7a_1,ENGED_1MA11H_Q_3a_1,00:00:11,20/01/2015 20:15
judge21,ENGAQ_83002F_Q_16_4,JAPAN_JPNY3QPA_Q_1c_1,00:00:24,20/01/2015 20:15
judge21,OLEVE_4024s11qp22_Q_12biib_6,ENGAQ_43602F_Q_1c_1,00:00:06,20/01/2015 20:15
judge21,ENGAQ_83001H_Q_17_4,IBO_IBOMATSDP2_Q_6e_2,00:00:12,20/01/2015 20:15
judge21,ENGOC_J560-04_Q_19b_2,ENGED_5MB3F01_Q_10a_4,00:00:16,20/01/2015 20:16
judge21,OLEVE_4024s11qp12_Q_12bi_1,ENGOC_J560-02_Q_11bii_6,00:00:24,20/01/2015 20:16
judge21,OLEVE_4024s11qp12_Q_7b_3,ENGOC_A501-02_Q_10bii_2,00:00:12,20/01/2015 20:16
judge21,IGCSE_0580-22 _Q_8_2,IGCSE_0580-42 _Q_4c_2,00:00:59,20/01/2015 20:17
judge21,ENGOC_J560-03_Q_3c_1,ENGAQ_83002F_Q_17a_4,00:00:22,20/01/2015 21:07
judge21,ENGED_1MA12H_Q_13_2,ENGOC_A501-01_Q_7b_1,00:02:01,20/01/2015 21:09
judge21,ENGED_5MB3F01_Q_9c_4,NEWZE_91028_Q_3b_2,00:00:13,20/01/2015 21:09
judge21,ENGOC_J560-05_Q_18_4,ENGED_5MB3H01_Q_15aiii_4,00:00:16,20/01/2015 21:10
judge21,ENGWJ_4351-02_Q_11a_4,ONTAR_ONTG9Appl_Q_2_3,00:00:06,20/01/2015 21:10
judge21,ENGWJ_4352-01_Q_3b_5,ENGED_5MB3H01_Q_13b_2,00:00:25,20/01/2015 21:10
judge21,SCOTL_SCOSG-GP1_Q_3b_2,NEWZE_91037_Q_2aii_5,00:00:14,20/01/2015 21:11
judge21,ENGOC_J560-03_Q_9b_3,IBO_IBOMATSDP2_Q_2c_4,00:00:16,20/01/2015 21:11
judge21,ENGED_5MB1F01_Q_8_5,ENGOC_J560-03_Q_11a_1,00:00:07,20/01/2015 21:11
judge21,ENGOC_J560-06_Q_10a_3,SCOTL_SCOSG-FP1_Q_1c_1,00:00:03,20/01/2015 21:11
judge21,IBO_IBOMATSDP2_Q_6a_2,HUNGA_HNGG10BA_Q_58_3,00:00:34,20/01/2015 21:12
judge21,ENGED_5MB1H01_Q_8c_6,HUNGA_HNGG10BA_Q_24_3,00:00:30,20/01/2015 21:12
judge21,HONGK_HKG2010CEP2_Q_37_2,ENGAQ_43603F_Q_5a_4,00:00:13,20/01/2015 21:12
judge21,ENGOC_J560-03_Q_4_3,IGCSE_0580-42 _Q_6aii_6,00:00:16,20/01/2015 21:13
judge21,ENGWJ_4353-02_Q_8c_6,ONTAR_ONTG9Appl_Q_26_4,00:00:24,20/01/2015 21:13
judge21,ENGAQ_43602F_Q_4_1,MASSA_MASG10-P1_Q_14_1,00:00:21,20/01/2015 21:13
judge21,ENGAQ_43602H_Q_12_2,ENGOC_A503-02_Q_13b_1,00:00:13,20/01/2015 21:14
judge21,ENGED_1MA13F_Q_6b_1,ENGWJ_4352-02_Q_14c_1,00:00:08,20/01/2015 21:14
judge21,OLEVE_4024s11qp22_Q_8bi_4,SCOTL_SCOSG-GP1_Q_4b_6,00:00:03,20/01/2015 21:14
judge21,ENGED_1MA13H_Q_14bi_2,OLEVE_4024s11qp12_Q_21b_1,00:00:07,20/01/2015 21:14
judge21,ENGAQ_43602H_Q_14_1,ENGAQ_83001F_Q_3_2,00:00:08,20/01/2015 21:14
judge21,IBO_IBOMATSDP1_Q_2b_5,ENGOC_J560-04_Q_4aii_2,00:00:08,20/01/2015 21:14
judge21,ENGED_1MA13F_Q_10b_6,ONTAR_ONTG9Acad_Q_9_2,00:00:21,20/01/2015 21:15
judge21,ENGED_1MA13H_Q_12_2,SHANG_ShgQP2011_Q_11_2,00:00:18,20/01/2015 21:15
judge21,JAPAN_JPNY3QPA_Q_3b_2,ENGOC_A502-02_Q_11a_1,00:00:03,20/01/2015 21:15
judge21,ONTAR_ONTG9Appl_Q_27_4,ENGAQ_83003F_Q_14_3,00:00:09,20/01/2015 21:15
judge21,IBO_IBOMATSDP1_Q_15b_2,ENGAQ_83001F_Q_9_1,00:00:09,20/01/2015 21:15
judge21,SHANG_ShgQP2011_Q_22c_6,ENGED_5MB3F01_Q_11bii_3,00:00:37,20/01/2015 21:16
judge21,HONGK_HKG2010CEP1_Q_11bi_6,ENGWJ_4353-02_Q_11b_4,00:00:46,20/01/2015 21:17
judge21,NEWZE_91028_Q_3a_2,ENGED_1MA11F_Q_4b_1,00:00:19,20/01/2015 21:17
judge21,SHANG_ShgQP2011_Q_24b_2,ENGAQ_43603H_Q_7_4,00:00:10,20/01/2015 21:17
judge21,ENGED_1MA11H_Q_6aii_1,SCOTL_SCOSG-FP2_Q_15_4,00:00:22,20/01/2015 21:18
judge21,IGCSE_0580-22 _Q_13c_4,ENGAQ_83001H_Q_2_1,00:00:10,20/01/2015 21:18
judge21,OLEVE_4024s11qp12_Q_20b_6,ENGOC_J560-03_Q_10c_1,00:00:02,20/01/2015 21:18
judge21,ENGED_1MA13F_Q_11b_4,ENGED_5MB2H01_Q_1_4,00:00:17,20/01/2015 21:18
judge21,OLEVE_4024s11qp22_Q_3a_5,HUNGA_HNGG10BA_Q_18_4,00:00:10,20/01/2015 21:19
judge21,OLEVE_4024s11qp22_Q_5e_1,ENGAQ_83001H_Q_1a_1,00:00:10,20/01/2015 21:19
judge21,MASSA_MASG10-P1_Q_19_1,ENGOC_J560-03_Q_19b_4,00:00:15,20/01/2015 21:19
judge21,ENGAQ_83003H_Q_13_4,ENGWJ_4353-01_Q_2a_6,00:00:11,20/01/2015 21:19
judge21,ENGED_1MA12H_Q_11b_5,ENGED_5MB1F01_Q_2e_3,00:00:14,20/01/2015 21:19
judge21,ENGWJ_4352-01_Q_4a_4,ENGAQ_43602F_Q_2c_1,00:02:03,20/01/2015 21:22
judge21,ENGOC_A503-01-Q_5a_5,OLEVE_4024s11qp12_Q_15a_2,00:00:09,20/01/2015 21:22
judge21,NETHE_ GT-0153-A-11_Q_14_1,ENGWJ_4351-02_Q_1a_6,00:00:21,20/01/2015 21:22
judge21,NEWZE_91028_Q_3cii_2,NEWZE_91027_Q_3ai_2,00:00:05,20/01/2015 21:22
judge21,IBO_IBOMATSDP2_Q_2d_1,OLEVE_4024s11qp12_Q_17a_4,00:00:10,20/01/2015 21:22
judge21,ENGED_1MA13H_Q_1_1,ENGWJ_4353-02_Q_10_4,00:00:19,20/01/2015 21:23
judge21,SCOTL_SCOSG-GP2_Q_10_3,SCOTL_SCOSG-GP2_Q_7_3,00:00:18,20/01/2015 21:23
judge21,ENGED_1MA13H_Q_15c_1,SHANG_ShgQP2011_Q_25a_4,00:00:39,20/01/2015 21:24
judge21,OLEVE_4024s11qp12_Q_21c_2,ENGED_5MB2F01_Q_13a_1,00:00:02,20/01/2015 21:24
judge21,ENGAQ_83001H_Q_19_3,ENGOC_J560-02_Q_17a_1,00:00:14,20/01/2015 21:24
judge21,ENGOC_A501-02_Q_8a_4,ENGED_5MB3H01_Q_4c_3,00:00:06,20/01/2015 21:24
judge21,JAPAN_JPNY3QPA_Q_2c_2,OLEVE_4024s11qp12_Q_1b_1,00:00:17,20/01/2015 21:24
judge21,JAPAN_JPNY3QPB_Q_5a_4,ENGOC_J560-03_Q_14a_5,00:00:42,20/01/2015 21:25
judge21,IBO_IBOMATSDP1_Q_11a_2,ENGAQ_83003F_Q_18b_3,00:00:10,20/01/2015 21:25
judge21,MASSA_MASG10-P2_Q_30_2,ENGED_5MB3H01_Q_12_1,00:00:15,20/01/2015 21:26
judge21,NEWZE_91027_Q_3dii_2,HUNGA_HNGG10BA_Q_23_1,00:00:54,20/01/2015 21:27
judge21,ENGOC_J560-02_Q_12c_3,ENGAQ_43603F_Q_10_4,00:00:08,20/01/2015 21:27
judge21,ENGOC_J560-04_Q_13_3,IGCSE_0580-22 _Q_14a_6,00:00:16,20/01/2015 21:27
judge21,ENGOC_A502-02_Q_7b_2,ENGED_5MB1H01_Q_8a_6,00:00:07,20/01/2015 21:27
judge21,ENGWJ_4351-01_Q_8aii_4,ENGED_5MB2F01_Q_8c_1,00:00:11,20/01/2015 21:27
judge21,IBO_IBOMATSDP1_Q_12b_6,ENGED_1MA11H_Q_16a_2,00:02:04,20/01/2015 21:29
judge21,IGCSE_0580-42 _Q_8bi_4,ENGAQ_83003H_Q_23_2,00:00:06,20/01/2015 21:29
judge21,ENGOC_J560-02_Q_17d_4,JAPAN_JPNY3QPA_Q_11a_2,00:02:14,20/01/2015 21:32
judge21,ENGED_1MA13H_Q_2a_5,ENGED_1MA13F_Q_10a_6,00:00:20,20/01/2015 21:32
judge21,SCOTL_SCOSG-FP2_Q_4a_4,ENGAQ_83002H_Q_19a_3,00:01:11,20/01/2015 21:33
judge21,ENGWJ_4353-02_Q_2a_6,NEWZE_91037_Q_1aiii_6,00:00:14,20/01/2015 21:34
judge21,ENGOC_A501-02_Q_5b_6,ENGED_5MB2F01_Q_3a_1,00:00:04,20/01/2015 21:34
judge21,NEWZE_91028_Q_1ai_1,ENGOC_A503-02_Q_12c_4,00:00:14,20/01/2015 21:34
judge21,ENGED_1MA13F_Q_9_3,ENGOC_A503-01-Q_2b_4,00:00:08,20/01/2015 21:34
judge21,SCOTL_SCOSG-CP1_Q_7a_2,OLEVE_4024s11qp12_Q_26a_2,00:01:35,20/01/2015 21:36
judge21,ENGOC_A503-02_Q_3_3,SHANG_ShgQP2011_Q_3_2,00:00:07,20/01/2015 21:36
judge21,ENGOC_J560-06_Q_8bii_1,SCOTL_SCOSG-FP2_Q_10b_3,00:00:32,20/01/2015 21:36
judge21,KOREA_KORG92011_Q_CR2b_2,ENGAQ_83001F_Q_7_1,00:00:09,20/01/2015 21:36
judge21,HUNGA_HNGG10BA_Q_17_2,ENGED_5MB3H01_Q_4a_3,00:00:13,20/01/2015 21:37
judge21,ENGOC_J560-01_Q_18_3,ENGWJ_4351-01_Q_1b_1,00:00:07,20/01/2015 21:37
judge21,MASSA_MASG10-P1_Q_10_2,ENGOC_A503-01-Q_6c_2,00:00:07,20/01/2015 21:37
judge21,ENGED_1MA13H_Q_16_2,ENGAQ_83002F_Q_21_3,00:00:15,20/01/2015 21:37
judge21,ENGOC_J560-06_Q_14_4,ENGWJ_4352-02_Q_6a_4,00:01:15,20/01/2015 21:39
judge21,ENGOC_J560-02_Q_4c_1,ENGOC_A503-01-Q_9b_4,00:00:16,20/01/2015 21:39
judge21,OLEVE_4024s11qp22_Q_9ciii_2,ENGED_1MA13H_Q_6_4,00:00:25,20/01/2015 21:39
judge21,ENGAQ_43603H_Q_14a_4,ENGED_5MB2H01_Q_14a_1,00:00:43,20/01/2015 21:40
judge21,IBO_IBOMATSDP1_Q_2a_5,ENGAQ_43603H_Q_11b_2,00:00:05,20/01/2015 21:40
judge21,HONGK_HKG2010CEP2_Q_18_3,ENGOC_J560-03_Q_6a_1,00:00:08,20/01/2015 21:40
judge21,IGCSE_0580-42 _Q_8bii_4,ENGAQ_43603F_Q_7b_4,00:00:06,20/01/2015 21:40
judge21,IGCSE_0580-42 _Q_7b_4,OLEVE_4024s11qp12_Q_3a_1,00:00:04,20/01/2015 21:40
judge21,ENGOC_J560-02_Q_9c_2,ENGED_1MA11F_Q_1c_1,00:00:05,20/01/2015 21:41
judge21,IBO_IBOMATSDP2_Q_2f_4,SHANG_ShgQP2011_Q_16_4,00:00:50,20/01/2015 21:41
judge21,ENGAQ_83003F_Q_10_1,ENGOC_J560-04_Q_8ai_2,00:00:11,20/01/2015 21:42
judge21,ENGED_5MB1H01_Q_11a_6,ENGOC_J560-06_Q_10c_3,00:00:49,20/01/2015 21:42
judge21,SHANG_ShgQP2011_Q_25b_4,OLEVE_4024s11qp12_Q_11_4,00:01:50,20/01/2015 21:44
judge21,ENGAQ_ 43601H_Q_5c_6,ENGOC_A501-02_Q_1b_1,00:00:09,20/01/2015 21:44
judge21,ENGED_5MB3H01_Q_16b_2,ENGOC_A501-02_Q_1aii_1,00:00:03,20/01/2015 21:45
judge21,ENGAQ_83001F_Q_15b_1,ENGED_1MA12H_Q_1_1,00:00:06,20/01/2015 21:45
judge21,ENGAQ_83003H_Q_27_4,ENGAQ_43602F_Q_7c_1,00:00:10,20/01/2015 21:45
judge21,ENGWJ_4351-02_Q_3_4,ENGED_5MB3F01_Q_11a_3,00:00:18,20/01/2015 21:45
judge21,ENGOC_J560-01_Q_3_1,OLEVE_4024s11qp22_Q_1aii_1,00:00:03,20/01/2015 21:45
judge21,ENGED_1MA13H_Q_11a_3,ENGWJ_4353-01_Q_1d_1,00:00:07,20/01/2015 21:45
judge21,HUNGA_HNGG10BA_Q_57_5,IGCSE_0580-42 _Q_1ciii_1,00:00:04,20/01/2015 21:45
judge21,ENGAQ_83003F_Q_31_4,MASSA_MASG10-P2_Q_31a_1,00:01:25,20/01/2015 21:47
judge21,ENGED_1MA13H_Q_3b_4,ENGWJ_4351-02_Q_6a_6,00:00:25,20/01/2015 21:47
judge21,ENGOC_J560-01_Q_12a_3,ENGOC_A503-02_Q_12b_4,00:00:11,20/01/2015 21:48
judge21,OLEVE_4024s11qp12_Q_24cii_2,ENGOC_A501-01_Q_7a_1,00:00:12,20/01/2015 21:48
judge21,ENGWJ_4352-02_Q_13b_2,ENGAQ_83002F_Q_31_3,00:00:12,20/01/2015 21:48
judge21,ENGOC_J560-05_Q_13b_6,SCOTL_SCOSG-FP2_Q_4b_4,00:00:15,20/01/2015 21:48
judge21,IBO_IBOMATSDP2_Q_4a_3,ENGAQ_83001F_Q_12c_1,00:00:18,20/01/2015 21:49
judge21,ENGED_5MB3F01_Q_18a_2,ENGOC_A502-02_Q_2b_2,00:00:13,20/01/2015 21:49
judge21,ENGED_5MB1F01_Q_10_1,NEWZE_91031_Q_2bi_4,00:00:30,20/01/2015 21:49
judge21,ENGED_5MB1H01_Q_1ii_1,ENGED_5MB3F01_Q_14a_4,00:00:16,20/01/2015 21:50
judge21,ENGAQ_43601F_Q_4b_5,ONTAR_ONTG9Acad_Q_28_4,00:00:31,20/01/2015 21:50
judge21,ENGOC_A502-01_Q_3d_4,HONGK_HKG2010CEP2_Q_8_2,00:00:09,20/01/2015 21:50
judge21,SCOTL_SCOSG-GP2_Q_5a_4,ENGAQ_83001F_Q_12a_1,00:00:10,20/01/2015 21:51
judge21,OLEVE_4024s11qp22_Q_12biic_6,HONGK_HKG2010CEP1_Q_9a_4,00:00:44,20/01/2015 21:51
judge21,HUNGA_HNGG10BA_Q_9_6,ENGAQ_43603F_Q_8c_3,00:00:30,20/01/2015 21:52
judge21,ENGOC_J560-03_Q_15_1,ENGAQ_43603H_Q_4_4,00:00:07,20/01/2015 21:52
judge21,IGCSE_0580-22 _Q_14b_6,ENGWJ_4351-01_Q_2bii_3,00:00:08,20/01/2015 21:52
judge21,NEWZE_91028_Q_2a_1,ENGAQ_43602F_Q_2b_1,00:00:27,20/01/2015 21:53
judge21,ENGOC_A502-01_Q_4b_1,OLEVE_4024s11qp12_Q_1a_1,00:00:02,20/01/2015 21:53
judge21,ENGWJ_4353-01_Q_6c_6,ENGED_5MB3F01_Q_1c_4,00:00:07,20/01/2015 21:53
judge21,ENGAQ_83003F_Q_13_4,ENGAQ_43602F_Q_8a_1,00:00:09,20/01/2015 21:53
judge21,OLEVE_4024s11qp22_Q_2bi_1,ENGAQ_43603F_Q_2b_4,00:00:24,20/01/2015 21:53
judge21,SCOTL_SCOSG-FP1_Q_6_2,ENGAQ_83002F_Q_11c_2,00:00:07,20/01/2015 21:53
judge21,ENGED_1MA11H_Q_11bi_3,IBO_IBOMATSDP1_Q_1a_1,00:00:21,20/01/2015 21:54
judge21,ENGOC_J560-05_Q_11b_3,ENGAQ_43603H_Q_8_4,00:00:47,20/01/2015 21:55
judge21,ENGOC_J560-02_Q_4d_1,ENGOC_J560-05_Q_17a_4,00:00:07,20/01/2015 21:55
judge21,IBO_IBOMATSDP1_Q_13e_2,ONTAR_ONTG9Appl_Q_16_3,00:00:10,20/01/2015 21:55
judge21,ENGOC_J560-04_Q_7c_5,HUNGA_HNGG10BA_Q_29_6,00:00:18,20/01/2015 21:55
judge21,ENGED_1MA11H_Q_3b_1,HUNGA_HNGG10BA_Q_30_4,00:00:24,20/01/2015 21:56
judge21,ONTAR_ONTG9Acad_Q_5_1,ENGOC_A502-02_Q_2a_2,00:00:07,20/01/2015 21:56
judge21,ENGOC_A501-01_Q_2b_4,ENGOC_A501-02_Q_3a_2,00:00:10,20/01/2015 21:56
judge21,ENGED_5MB1F01_Q_3b_1,SCOTL_SCOSG-CP2_Q_7a_4,00:00:08,20/01/2015 21:56
judge21,ENGED_1MA12H_Q_9c_3,ENGWJ_4352-01_Q_1a_1,00:00:08,20/01/2015 21:56
judge21,OLEVE_4024s11qp22_Q_3bii_5,ENGOC_J560-06_Q_12aii_4,00:00:09,20/01/2015 21:56
judge21,ENGOC_J560-06_Q_10b_3,ENGOC_A502-01_Q_8bi_6,00:00:10,20/01/2015 21:57
judge21,ENGED_1MA11H_Q_2a_6,OLEVE_4024s11qp22_Q_7bii_4,00:00:47,20/01/2015 21:57
judge21,ENGED_1MA13H_Q_10b_2,ENGED_1MA11F_Q_4a_1,00:00:08,20/01/2015 21:58
