file,path,split_corr,data,G_x,ssr_x,G_y,ssr_y
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split36.csv,0.9783295636699292,,3.1650311276476994,0.909234665200074,3.1618402879310925,0.9090680438899932
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split37.csv,0.99741753147552,,3.1444245062314113,0.9081507525130268,2.868587419553382,0.8916434776368188
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split38.csv,0.978329563669929,,3.1650311276477083,0.9092346652000745,3.1618402879310934,0.9090680438899932
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split39.csv,0.99741753147552,,3.1444245062314113,0.9081507525130268,2.868587419553384,0.891643477636819
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split4.csv,0.9959750544968852,,3.1995844707305965,0.9110109750071348,2.851678182035772,0.8904957836170118
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split40.csv,0.9775175878296192,,3.1744619565901075,0.909724550125089,3.102918138708387,0.9059098137754987
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split41.csv,0.9959750544968852,,2.851678182035772,0.8904957836170118,3.1995844707305965,0.9110109750071348
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split42.csv,0.956230474048934,,2.7560696195658223,0.8836657356829053,3.3101242908495516,0.9163664418528837
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split43.csv,0.9959750544968852,,3.1995844707305965,0.9110109750071348,2.851678182035772,0.8904957836170118
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split44.csv,0.9775175878296188,,3.1029181387083873,0.9059098137754987,3.1744619565900933,0.9097245501250882
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split45.csv,0.99741753147552,,2.868587419553384,0.891643477636819,3.1444245062314113,0.9081507525130268
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split46.csv,0.9580333808982214,,2.950885530860132,0.8969892578206695,2.946381719002608,0.8967066488566365
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split47.csv,0.956230474048934,,3.3101242908495516,0.9163664418528837,2.756069619565822,0.8836657356829052
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split48.csv,0.956230474048934,,2.7560696195658223,0.8836657356829053,3.3101242908495516,0.9163664418528837
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split49.csv,0.956230474048934,,2.7560696195658214,0.8836657356829051,3.3101242908495516,0.9163664418528837
data-cache/AlMaimani2017/split_halves.csv,data-cache/AlMaimani2017/split-halves/split5.csv,0.956230474048934,,3.3101242908495516,0.9163664418528837,2.756069619565822,0.8836657356829052
